id,host_is_superhost,neighbourhood_group_cleansed,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
27960021,f,Brooklyn,1,0.0,1.0,1.0,95,2,30,60,90,365,7,4.86,0.2
27961870,f,Brooklyn,2,0.0,1.0,1.0,39,3,0,0,0,0,13,4.75,0.39
27963195,f,Queens,3,0.0,1.0,2.0,85,30,30,60,90,365,44,4.7,1.27
27964166,f,Manhattan,5,0.0,2.0,2.0,269,2,0,0,0,2,170,4.48,4.7
27965166,f,Queens,2,0.0,1.0,1.0,58,30,1,31,61,336,3,5.0,0.08
27965586,f,Manhattan,1,0.0,1.0,1.0,100,1,0,0,0,0,3,4.67,0.09
27965802,f,Queens,1,0.0,1.0,1.0,31,30,0,0,0,0,24,4.83,0.66
27966667,f,Brooklyn,4,0.0,2.0,3.0,225,3,0,0,0,0,33,4.94,1.47
27967580,f,Queens,1,0.0,1.0,1.0,52,30,0,0,0,236,5,5.0,0.24
27967600,f,Queens,1,0.0,1.0,1.0,51,30,0,13,43,318,7,4.43,0.2
27967621,t,Staten Island,4,0.0,0.0,2.0,10,2,0,0,0,218,88,4.92,3.45
27978240,f,Manhattan,2,0.0,1.0,1.0,45,30,0,0,0,0,13,4.31,0.39
27981955,f,Manhattan,3,0.0,1.0,2.0,200,30,0,0,0,0,8,4.86,0.25
27982303,t,Manhattan,6,0.0,2.0,3.0,150,3,0,0,0,0,8,4.88,0.25
27984123,t,Brooklyn,2,0.0,1.0,1.0,95,30,0,0,0,0,3,5.0,0.12
27986922,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,5,5.0,0.25
27987152,f,Brooklyn,1,0.0,1.0,1.0,211,30,30,60,90,180,7,4.57,0.19
27988316,f,Manhattan,1,0.0,1.0,1.0,75,1,0,0,0,0,0,0.0,0.0
27988990,f,Brooklyn,2,0.0,1.0,1.0,150,30,0,0,0,0,2,4.0,0.06
27989719,f,Brooklyn,1,0.0,1.0,1.0,250,30,0,0,0,0,0,0.0,0.0
28001559,f,Queens,4,0.0,1.0,0.0,155,3,11,41,67,157,118,4.76,3.4
28002981,f,Brooklyn,11,0.0,3.0,5.0,225,1,0,2,23,292,2,4.0,0.06
28004429,f,Manhattan,4,0.0,2.0,2.0,150,30,0,0,0,0,5,5.0,0.14
28008005,f,Manhattan,1,0.0,1.0,1.0,100,30,0,0,0,0,1,5.0,0.03
28009721,f,Manhattan,2,0.0,1.0,2.0,78,6,24,54,84,359,7,5.0,0.26
28010820,f,Manhattan,2,0.0,1.0,1.0,67,30,0,0,0,0,22,4.71,0.61
28011483,f,Manhattan,1,0.0,1.0,1.0,43,5,0,0,0,0,21,4.48,0.62
28011594,t,Brooklyn,3,0.0,1.0,1.0,96,2,4,28,58,147,86,4.99,2.48
28011840,f,Queens,8,0.0,2.0,3.0,134,1,17,31,31,182,231,4.73,6.42
28012756,f,Brooklyn,1,0.0,1.0,2.0,250,30,29,59,89,179,0,0.0,0.0
28012942,f,Manhattan,2,0.0,0.0,1.0,195,30,1,31,61,239,77,4.77,2.62
28014073,f,Brooklyn,2,0.0,1.0,1.0,99,1,29,59,89,364,8,5.0,0.29
28014366,f,Brooklyn,3,0.0,1.0,1.0,85,30,0,0,0,0,5,4.8,0.14
28014733,f,Queens,1,0.0,1.0,1.0,51,30,0,30,60,335,6,5.0,0.24
28014842,f,Manhattan,4,0.0,1.0,2.0,83,30,0,12,42,317,15,4.6,0.43
28015516,f,Brooklyn,2,0.0,1.0,1.0,50,4,17,32,32,229,11,4.27,0.31
28021392,f,Queens,4,0.0,1.0,1.0,60,30,0,0,0,0,1,5.0,0.03
28031322,t,Staten Island,11,0.0,4.0,4.0,150,2,7,29,59,333,83,4.9,2.33
28032779,t,Queens,2,0.0,1.0,1.0,133,2,28,58,87,87,55,4.95,1.65
28033814,f,Queens,3,0.0,1.0,1.0,76,30,0,0,0,0,3,4.33,0.08
28041818,f,Queens,2,0.0,1.0,2.0,47,2,17,47,76,76,152,4.59,4.54
28042014,f,Queens,2,0.0,1.0,2.0,49,30,26,56,85,85,132,4.61,3.9
28042224,t,Manhattan,2,0.0,1.0,1.0,175,4,0,7,23,63,28,5.0,1.19
28044485,f,Manhattan,3,0.0,1.0,2.0,199,10,0,15,16,106,19,4.33,0.81
28045230,f,Manhattan,2,0.0,0.0,1.0,150,1,0,1,1,4,103,4.77,2.91
28045724,f,Brooklyn,1,0.0,1.0,1.0,60,30,0,0,0,0,1,0.0,0.03
28046416,f,Brooklyn,2,0.0,1.0,1.0,45,30,0,0,0,0,7,4.29,0.2
28047046,f,Manhattan,2,0.0,0.0,1.0,160,30,0,0,0,0,11,5.0,0.49
28049432,t,Brooklyn,6,0.0,2.0,2.0,150,2,1,2,2,3,81,4.73,2.24
28049456,f,Brooklyn,1,0.0,1.0,1.0,90,31,0,0,0,0,0,0.0,0.0
28050441,f,Brooklyn,2,0.0,1.0,1.0,107,2,6,28,57,223,89,4.97,2.64
28050688,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,7,4.57,0.19
28053065,f,Queens,2,0.0,0.0,1.0,58,30,11,41,71,161,77,4.82,2.2
28053907,f,Manhattan,2,0.0,0.0,0.0,175,30,0,0,0,0,33,4.79,1.02
28053933,f,Manhattan,2,0.0,1.0,2.0,65,30,0,0,0,0,47,4.83,1.67
28054901,f,Brooklyn,2,0.0,1.0,1.0,55,1,0,0,0,0,66,4.26,1.96
28054965,f,Brooklyn,4,0.0,1.0,2.0,125,2,1,9,39,39,26,4.54,0.92
28055277,t,Brooklyn,2,0.0,1.0,1.0,50,1,0,0,0,275,82,4.8,3.63
28067870,f,Brooklyn,2,0.0,1.0,0.0,50,30,0,0,0,0,0,0.0,0.0
28070872,f,Queens,1,0.0,1.0,1.0,650,31,30,60,90,90,0,0.0,0.0
28071460,f,Brooklyn,2,0.0,1.0,1.0,100,30,0,0,0,0,2,4.0,0.08
28073918,f,Brooklyn,2,0.0,1.0,1.0,80,30,0,0,0,0,5,5.0,0.18
28075828,f,Manhattan,4,0.0,1.0,1.0,2500,30,27,57,87,177,6,5.0,0.17
28076544,f,Brooklyn,2,0.0,1.0,1.0,250,30,27,57,87,304,1,0.0,0.03
28078505,f,Brooklyn,2,0.0,1.0,1.0,60,30,0,0,0,0,2,5.0,0.06
28081224,f,Manhattan,2,0.0,1.0,2.0,60,30,30,60,90,365,15,4.67,0.65
28081782,t,Queens,2,0.0,1.0,1.0,89,1,20,34,64,339,55,4.82,55.0
28082095,t,Bronx,4,0.0,1.0,2.0,157,1,24,53,83,173,79,4.95,2.24
28082234,f,Brooklyn,2,0.0,1.0,1.0,90,30,0,0,0,185,1,5.0,0.03
28084157,t,Queens,2,0.0,1.0,1.0,89,1,15,41,71,345,93,4.81,2.75
28085121,f,Staten Island,3,0.0,1.0,2.0,99,7,0,0,0,154,5,4.6,0.25
28089652,f,Brooklyn,4,0.0,2.0,4.0,96,30,0,1,4,63,20,4.6,0.79
28096425,f,Brooklyn,2,0.0,1.0,0.0,97,30,16,17,47,137,5,5.0,0.21
28100131,t,Brooklyn,5,0.0,2.0,2.0,275,30,13,20,50,325,48,4.81,1.66
28101132,f,Brooklyn,4,0.0,1.0,1.0,119,30,0,0,0,0,3,4.5,0.08
28102752,f,Brooklyn,2,0.0,1.0,1.0,36,30,0,0,0,0,14,4.14,0.58
28105430,f,Queens,2,0.0,1.0,1.0,200,30,28,58,88,88,3,4.5,0.08
28108524,f,Brooklyn,5,0.0,3.0,2.0,140,30,0,0,0,0,3,5.0,0.14
28108773,f,Manhattan,5,0.0,1.0,3.0,150,30,0,0,27,302,1,5.0,0.57
28121595,,Staten Island,2,0.0,1.0,2.0,200,7,22,52,82,356,5,5.0,0.19
28123818,f,Manhattan,2,0.0,1.0,1.0,95,3,5,5,5,5,153,4.6,4.19
28125509,t,Manhattan,2,0.0,1.0,1.0,111,2,3,3,3,3,105,4.93,2.89
28126356,f,Brooklyn,2,0.0,1.0,1.0,37,30,0,0,0,0,3,4.67,0.08
28128149,f,Manhattan,3,0.0,1.0,2.0,410,30,29,59,89,364,0,0.0,0.0
28129366,f,Manhattan,4,0.0,1.0,3.0,295,30,28,58,88,88,14,4.71,0.4
28129565,t,Brooklyn,5,0.0,2.0,3.0,77,30,0,0,0,0,31,4.87,0.88
28129668,f,Brooklyn,4,0.0,1.0,1.0,96,2,0,0,0,0,5,5.0,0.15
28129768,f,Queens,2,0.0,1.0,1.0,57,30,0,0,0,0,15,4.6,0.43
28130502,f,Manhattan,1,0.0,1.0,1.0,76,30,0,0,0,243,62,4.98,2.71
28131065,t,Queens,2,0.0,1.0,4.0,80,2,24,54,83,83,79,4.84,3.15
28131704,f,Brooklyn,4,0.0,1.0,1.0,65,14,0,0,0,0,6,5.0,0.18
28132020,f,Manhattan,2,0.0,1.0,1.0,699,1,30,60,60,289,0,0.0,0.0
28132057,f,Manhattan,3,0.0,1.0,1.0,3449,1,14,44,45,269,0,0.0,0.0
28132121,f,Manhattan,2,0.0,1.0,1.0,3500,1,23,29,59,249,0,0.0,0.0
28132190,f,Manhattan,2,0.0,1.0,1.0,2399,1,29,59,89,300,0,0.0,0.0
28132224,f,Manhattan,4,0.0,1.0,2.0,449,1,17,25,29,270,1,4.0,0.03
28132251,f,Manhattan,2,0.0,1.0,1.0,479,1,22,25,55,254,0,0.0,0.0
28132293,f,Manhattan,2,0.0,1.0,1.0,399,1,28,58,88,283,0,0.0,0.0
28132314,f,Manhattan,2,0.0,1.0,1.0,419,1,30,36,66,335,1,5.0,0.03
28133007,f,Manhattan,1,0.0,1.0,1.0,200,30,0,0,0,0,0,0.0,0.0
28133596,f,Manhattan,2,0.0,0.0,0.0,199,30,0,0,0,0,19,4.47,0.82
28133914,t,Brooklyn,2,0.0,1.0,1.0,85,2,0,0,0,0,30,4.9,1.04
28135177,f,Manhattan,2,0.0,1.0,1.0,100,30,0,0,0,0,4,5.0,0.11
28135545,f,Manhattan,1,0.0,1.0,0.0,7000,30,0,0,0,0,0,0.0,0.0
28136160,t,Manhattan,2,0.0,2.0,2.0,90,30,6,6,23,268,6,5.0,0.26
28137157,f,Queens,1,0.0,1.0,1.0,70,30,0,0,0,0,4,4.75,0.2
28137623,f,Queens,1,0.0,1.0,1.0,68,30,0,0,0,0,3,5.0,0.09
28138470,t,Brooklyn,4,0.0,1.0,1.0,95,3,4,16,42,113,34,4.85,1.38
28151027,t,Brooklyn,2,0.0,1.0,2.0,73,1,0,0,19,280,46,4.76,1.68
28152851,f,Queens,2,0.0,1.0,1.0,43,30,0,0,0,0,2,4.5,0.06
28155197,f,Brooklyn,4,0.0,1.0,2.0,100,30,0,0,0,270,73,4.81,2.25
28158237,t,Brooklyn,2,0.0,1.0,1.0,160,3,30,60,90,90,29,4.83,0.81
28159221,t,Brooklyn,2,0.0,1.0,1.0,109,3,12,42,72,162,33,4.91,0.98
28160221,f,Queens,8,0.0,3.0,3.0,150,130,0,1,1,3,53,4.87,2.38
28161643,f,Manhattan,2,0.0,1.0,1.0,59,30,0,0,0,0,0,0.0,0.0
28162058,t,Manhattan,4,0.0,2.0,3.0,230,30,0,0,14,289,28,4.82,1.0
28164678,f,Manhattan,2,0.0,1.0,1.0,70,30,0,0,0,0,13,5.0,0.45
28165121,t,Brooklyn,2,0.0,1.0,1.0,72,2,5,32,62,242,61,4.95,2.2
28177443,f,Manhattan,2,0.0,1.0,1.0,200,30,3,14,14,289,0,0.0,0.0
28178226,f,Manhattan,4,0.0,2.0,2.0,255,30,2,32,62,337,0,0.0,0.0
28179447,f,Queens,2,0.0,1.0,1.0,50,30,0,0,0,0,70,4.6,2.01
28180748,t,Manhattan,2,0.0,1.0,1.0,119,30,0,3,33,33,0,0.0,0.0
28181243,f,Brooklyn,3,0.0,1.0,2.0,170,30,27,57,87,362,2,5.0,0.06
28181575,f,Brooklyn,2,0.0,1.0,1.0,120,21,0,0,0,0,1,0.0,0.04
28181827,f,Brooklyn,2,0.0,1.0,1.0,135,4,0,0,0,0,11,4.82,0.31
28184001,f,Queens,2,0.0,1.0,1.0,68,30,10,10,38,38,22,4.77,0.85
28184199,f,Brooklyn,1,0.0,1.0,1.0,79,3,29,59,89,89,2,5.0,0.06
28184830,f,Brooklyn,1,0.0,1.0,1.0,48,30,0,0,0,0,0,0.0,0.0
28185576,f,Queens,1,0.0,1.0,1.0,120,30,30,60,90,365,2,5.0,0.06
28186096,t,Manhattan,2,0.0,0.0,1.0,139,3,0,0,0,0,17,5.0,0.8
28188131,f,Manhattan,2,0.0,1.0,1.0,76,5,6,16,45,45,28,4.79,0.83
28195740,f,Brooklyn,6,0.0,2.0,2.0,130,30,0,0,0,0,17,4.76,0.48
28197084,f,Manhattan,4,0.0,1.0,2.0,180,30,30,60,90,90,5,4.8,0.19
28200288,f,Manhattan,5,0.0,1.0,3.0,231,2,13,40,70,345,41,4.02,1.44
28202825,t,Queens,14,0.0,3.0,8.0,146,30,0,0,0,0,96,4.63,2.76
28204876,f,Brooklyn,2,0.0,1.0,1.0,159,30,0,0,0,244,57,4.49,1.58
28205535,f,Brooklyn,1,0.0,1.0,1.0,35,15,0,0,0,59,12,4.83,0.34
28206135,t,Bronx,1,0.0,1.0,1.0,55,14,0,24,24,24,15,4.87,0.79
28206177,t,Bronx,3,0.0,1.0,1.0,52,14,0,0,0,0,6,5.0,0.16
28208166,t,Manhattan,3,0.0,0.0,2.0,115,30,1,2,2,246,5,5.0,0.74
28216267,f,Manhattan,3,0.0,1.0,1.0,250,30,0,0,0,0,0,0.0,0.0
28217921,f,Brooklyn,2,0.0,1.0,1.0,99,1,30,60,90,365,6,4.5,0.22
28219460,t,Brooklyn,4,0.0,1.0,1.0,146,4,4,9,15,81,104,4.92,3.19
28220182,f,Brooklyn,2,0.0,1.0,1.0,100,7,6,36,66,341,7,4.2,0.19
28221379,f,Brooklyn,2,0.0,1.0,1.0,66,2,10,40,70,160,51,4.75,1.56
28221653,t,Manhattan,2,0.0,1.0,1.0,99,30,0,0,0,0,11,5.0,0.37
28223260,f,Manhattan,4,0.0,1.0,2.0,179,30,0,0,0,0,0,0.0,0.0
28224871,f,Manhattan,5,0.0,2.0,3.0,164,30,29,59,89,179,8,3.2,0.23
28230753,t,Manhattan,2,0.0,1.0,1.0,69,7,0,0,0,0,12,4.58,0.35
28240916,f,Manhattan,2,0.0,1.0,1.0,149,30,0,0,0,0,25,4.56,0.69
28247510,f,Brooklyn,2,0.0,1.0,1.0,94,30,27,57,87,87,2,4.0,0.07
28250925,t,Brooklyn,2,0.0,1.0,1.0,55,30,0,0,0,0,17,4.94,0.48
28251042,f,Manhattan,2,0.0,1.0,1.0,86,30,29,59,89,89,8,4.75,0.22
28252786,f,Brooklyn,4,0.0,2.0,4.0,110,30,2,32,62,62,33,4.78,1.15
28253864,f,Queens,2,0.0,1.0,1.0,105,30,0,0,0,0,8,4.86,0.22
28256958,f,Brooklyn,2,0.0,1.0,1.0,80,21,0,0,0,0,0,0.0,0.0
28261992,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,5,4.4,0.14
28270998,t,Brooklyn,4,0.0,2.0,2.0,120,30,1,1,1,60,12,5.0,0.37
28272634,t,Manhattan,4,0.0,1.0,2.0,171,3,0,0,0,0,62,4.58,1.87
28275375,f,Brooklyn,1,0.0,1.0,1.0,39,30,0,0,0,0,1,5.0,0.03
28277122,f,Brooklyn,2,0.0,1.0,1.0,95,30,28,58,88,177,2,4.5,0.06
28277212,f,Queens,2,0.0,1.0,1.0,45,30,11,41,71,160,47,4.77,2.17
28277480,f,Manhattan,2,0.0,1.0,1.0,105,30,0,0,0,0,51,4.67,1.5
28279916,f,Brooklyn,2,0.0,1.0,1.0,240,6,8,18,40,130,0,0.0,0.0
28284019,f,Manhattan,4,0.0,1.0,2.0,125,30,0,0,0,0,5,4.8,0.14
28285795,t,Brooklyn,5,0.0,1.0,3.0,150,30,28,58,88,88,6,5.0,0.23
28286395,t,Manhattan,2,0.0,1.0,1.0,85,4,0,0,0,0,31,4.87,0.88
28286952,f,Manhattan,2,0.0,1.0,1.0,199,30,0,0,0,0,6,5.0,0.17
28287653,f,Queens,8,0.0,3.0,5.0,600,30,0,0,0,154,5,5.0,0.15
28290447,f,Manhattan,2,0.0,1.0,1.0,119,5,0,0,0,0,17,4.82,0.56
28298437,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,10,4.8,0.28
28298976,f,Queens,1,0.0,1.0,0.0,50,2,1,31,61,61,35,4.82,1.06
28310699,f,Queens,2,0.0,1.0,1.0,57,2,10,22,52,133,77,4.92,2.14
28311763,f,Manhattan,2,0.0,1.0,1.0,80,7,1,8,8,8,5,4.8,0.23
28312177,t,Brooklyn,5,0.0,2.0,3.0,125,1,6,32,62,62,62,4.87,2.19
28312520,t,Queens,1,0.0,1.0,1.0,52,1,0,0,0,1,126,4.88,5.3
28312557,f,Brooklyn,4,0.0,2.0,2.0,98,2,0,0,0,0,8,4.75,0.23
28313356,f,Brooklyn,2,0.0,1.0,1.0,44,30,0,0,0,0,1,0.0,0.03
28314565,f,Queens,2,0.0,0.0,1.0,55,2,0,0,0,29,74,4.73,2.09
28314777,f,Queens,2,0.0,1.0,1.0,63,1,28,58,88,363,60,4.48,5.73
28316936,t,Brooklyn,1,0.0,1.0,1.0,49,30,0,0,0,0,33,4.73,0.95
28324221,t,Manhattan,2,0.0,1.0,2.0,225,30,0,2,32,122,20,4.9,0.78
28329076,f,Brooklyn,4,0.0,2.0,2.0,220,2,0,0,0,0,6,5.0,0.17
28333941,f,Brooklyn,2,0.0,1.0,1.0,100,30,0,0,0,0,4,5.0,0.12
28334760,t,Brooklyn,2,0.0,1.0,1.0,93,2,3,13,24,33,92,4.99,2.63
28335031,f,Manhattan,2,0.0,0.0,1.0,185,30,0,0,0,0,7,4.86,0.2
28337493,f,Brooklyn,2,0.0,1.0,2.0,130,30,0,0,0,0,11,4.7,0.31
28338110,f,Brooklyn,1,0.0,1.0,1.0,44,30,0,0,0,0,7,5.0,0.19
28339611,f,Brooklyn,2,0.0,1.0,1.0,140,30,0,0,0,0,2,5.0,0.06
28339747,f,Queens,2,0.0,1.0,1.0,180,30,30,60,90,179,1,5.0,0.04
28340136,f,Queens,2,0.0,1.0,1.0,180,30,30,60,90,179,4,4.5,0.11
28340434,f,Queens,2,0.0,1.0,1.0,180,30,30,60,90,179,3,5.0,0.08
28340606,f,Manhattan,2,0.0,1.0,1.0,129,30,0,0,0,0,4,5.0,0.11
28340698,f,Manhattan,1,0.0,1.0,1.0,89,30,0,0,0,0,17,4.82,0.49
28343300,f,Brooklyn,4,0.0,2.0,2.0,150,30,0,0,0,0,1,5.0,0.03
28344462,t,Queens,4,0.0,1.0,1.0,120,2,2,2,2,2,63,4.89,2.41
28344992,f,Manhattan,3,0.0,1.0,1.0,149,30,29,59,89,269,70,4.93,1.94
28346019,f,Queens,2,0.0,1.0,1.0,20,30,0,0,0,0,2,4.0,0.06
28346829,f,Bronx,2,0.0,1.0,1.0,60,1,21,51,81,261,79,4.76,2.27
28358001,f,Brooklyn,4,0.0,1.0,1.0,221,3,1,6,6,18,19,4.94,0.58
28359765,f,Manhattan,3,0.0,0.0,1.0,159,30,4,5,35,310,1,5.0,0.04
28359897,f,Queens,8,0.0,2.0,3.0,150,30,1,31,61,151,141,4.86,4.04
28360016,t,Queens,3,0.0,1.0,2.0,49,30,21,21,21,21,76,4.86,2.24
28360654,f,Manhattan,1,0.0,1.0,1.0,179,30,29,59,89,89,0,0.0,0.0
28364513,f,Brooklyn,4,0.0,1.0,2.0,119,3,1,1,1,1,45,4.73,1.79
28366610,t,Queens,2,0.0,1.0,1.0,90,1,2,32,62,151,30,4.48,0.83
28366887,t,Queens,2,0.0,1.0,1.0,85,1,27,57,87,176,12,5.0,0.59
28367520,f,Queens,2,0.0,1.0,1.0,53,1,0,0,0,2,195,4.74,7.14
28368234,f,Manhattan,2,0.0,1.0,1.0,65,1,26,56,86,86,12,4.45,0.35
28368678,t,Brooklyn,2,0.0,1.0,2.0,82,2,6,25,40,48,102,5.0,2.98
28369307,f,Manhattan,2,0.0,1.0,1.0,90,1,0,0,0,0,56,4.7,1.56
28369552,t,Brooklyn,4,0.0,2.0,3.0,180,2,3,13,20,27,15,5.0,0.41
28369648,f,Queens,2,0.0,1.0,1.0,36,30,3,33,33,33,1,4.0,0.14
28379264,t,Brooklyn,4,0.0,1.0,1.0,114,2,1,23,53,53,109,4.9,3.1
28385105,f,Queens,3,0.0,2.0,3.0,95,30,0,0,1,191,8,4.88,0.27
28387362,f,Queens,2,0.0,1.0,1.0,50,30,0,0,0,0,4,5.0,0.11
28388724,f,Brooklyn,3,0.0,1.0,2.0,100,30,0,0,0,0,9,4.63,0.25
28389772,t,Queens,4,0.0,0.0,0.0,90,1,0,0,0,0,47,5.0,1.59
28390400,f,Brooklyn,1,0.0,1.0,1.0,60,30,0,0,0,0,0,0.0,0.0
28391512,t,Queens,2,0.0,1.0,1.0,61,1,27,57,87,362,96,4.77,4.01
28391967,f,Manhattan,2,0.0,1.0,1.0,48,60,0,0,0,0,5,4.8,0.25
28392603,f,Brooklyn,4,0.0,1.0,3.0,101,30,0,0,0,0,78,4.85,2.24
28400092,t,Queens,1,0.0,1.0,1.0,75,30,0,0,0,0,7,5.0,0.2
28406990,f,Manhattan,3,0.0,1.0,1.0,120,30,0,0,0,0,9,4.67,0.25
28408938,f,Brooklyn,2,0.0,1.0,1.0,175,6,0,0,1,28,7,4.43,0.2
28408961,f,Manhattan,1,0.0,1.0,1.0,109,30,0,0,0,0,2,1.5,0.06
28411594,f,Queens,2,0.0,1.0,1.0,50,30,0,0,0,0,3,5.0,0.08
28412322,t,Queens,4,0.0,2.0,2.0,81,5,9,29,59,130,78,4.62,2.2
28412973,f,Manhattan,2,0.0,1.0,1.0,199,30,0,0,0,0,5,4.8,0.14
28417682,f,Queens,2,0.0,1.0,1.0,60,1,17,47,77,352,20,4.35,0.55
28418722,f,Queens,4,0.0,1.0,4.0,85,1,2,32,62,241,44,4.0,1.49
28424657,f,Queens,2,0.0,1.0,1.0,39,30,0,0,0,0,24,4.91,0.69
28426648,t,Manhattan,6,0.0,3.0,3.0,743,4,0,4,17,186,97,4.98,3.54
28427324,f,Queens,2,0.0,1.0,1.0,120,30,27,57,87,362,3,5.0,0.08
28428225,f,Brooklyn,2,0.0,1.0,1.0,48,30,0,0,0,0,3,5.0,0.11
28430103,f,Brooklyn,2,0.0,1.0,1.0,50,30,0,0,0,0,3,5.0,0.08
28430186,t,Brooklyn,1,0.0,1.0,1.0,97,3,2,32,62,242,35,5.0,1.07
28431690,f,Manhattan,6,0.0,1.0,2.0,194,30,0,0,0,0,2,4.0,0.06
28431734,f,Staten Island,2,0.0,1.0,2.0,36,30,0,0,0,0,7,4.2,0.21
28432725,f,Manhattan,3,0.0,1.0,0.0,80,30,0,0,0,0,1,5.0,0.04
28436441,f,Queens,2,0.0,1.0,1.0,80,30,0,0,0,0,7,4.14,0.2
28437669,f,Manhattan,4,0.0,2.0,2.0,285,30,0,0,0,0,6,5.0,0.17
28438004,f,Manhattan,6,0.0,3.0,3.0,332,2,0,0,0,0,2,5.0,0.06
28438216,f,Manhattan,6,0.0,2.0,2.0,389,3,26,56,86,361,8,4.88,0.23
28438408,f,Brooklyn,2,0.0,1.0,1.0,40,3,0,0,0,0,13,4.83,0.4
28438576,f,Brooklyn,1,0.0,1.0,1.0,68,5,0,0,0,0,3,5.0,0.09
28438751,f,Queens,3,0.0,1.0,2.0,47,1,2,21,46,46,130,4.63,4.02
28441716,f,Manhattan,3,0.0,0.0,1.0,175,2,0,0,0,0,7,5.0,0.2
28443430,f,Brooklyn,2,0.0,0.0,1.0,85,30,0,0,0,0,6,5.0,0.18
28454118,f,Brooklyn,4,0.0,1.0,1.0,140,30,0,0,0,0,6,4.83,0.21
28459635,f,Brooklyn,2,0.0,1.0,1.0,60,30,0,0,0,0,3,4.33,0.08
28461232,f,Queens,1,0.0,1.0,1.0,50,30,0,0,0,0,6,4.67,0.26
28461316,f,Manhattan,4,0.0,2.0,2.0,250,30,0,0,0,0,2,4.5,0.06
28462562,f,Manhattan,4,0.0,1.0,2.0,135,30,0,0,0,0,59,4.64,2.0
28462669,f,Brooklyn,2,0.0,10.0,1.0,150,30,0,0,0,0,13,4.73,0.38
28462811,t,Bronx,3,0.0,1.0,1.0,59,1,25,54,78,168,112,4.8,3.31
28463327,f,Brooklyn,2,0.0,1.0,1.0,35,30,4,34,63,63,40,4.88,1.96
28464743,t,Manhattan,2,0.0,1.0,1.0,100,32,0,0,0,0,65,4.98,2.28
28464767,t,Bronx,1,0.0,1.0,1.0,30,30,0,0,29,29,41,4.24,1.17
28464787,f,Manhattan,3,0.0,2.0,2.0,110,30,11,41,71,346,3,4.0,0.13
28466730,f,Bronx,2,0.0,1.0,2.0,50,2,18,31,50,325,86,4.91,2.38
28483571,t,Queens,8,0.0,3.0,5.0,230,4,12,34,64,339,61,4.77,1.98
28487536,f,Brooklyn,2,0.0,1.0,0.0,60,30,0,0,0,0,24,4.42,0.68
28489062,t,Brooklyn,4,0.0,2.0,3.0,239,5,0,8,29,49,59,5.0,2.06
28490526,t,Brooklyn,6,0.0,1.0,3.0,325,3,18,35,59,145,83,4.94,2.62
28491645,f,Queens,1,0.0,1.0,1.0,41,30,3,33,63,63,55,4.78,1.61
28494807,f,Manhattan,1,0.0,1.0,2.0,84,30,30,60,90,180,24,4.71,0.83
28495328,f,Queens,1,0.0,1.0,2.0,70,2,0,30,60,335,14,4.79,0.4
28497028,f,Brooklyn,2,0.0,1.0,1.0,99,1,30,60,90,365,9,4.89,0.37
28500619,f,Brooklyn,6,0.0,3.0,3.0,281,7,8,16,22,202,41,4.83,1.57
28506359,t,Manhattan,5,0.0,2.0,2.0,345,30,0,0,0,103,37,4.7,1.22
28506595,f,Bronx,2,0.0,1.0,1.0,100,3,0,0,0,0,0,0.0,0.0
28510946,f,Manhattan,2,0.0,0.0,1.0,75,30,1,1,1,245,8,4.88,0.34
28513774,f,Brooklyn,4,0.0,2.0,3.0,154,3,14,30,60,320,80,4.76,2.82
28514974,f,Brooklyn,1,0.0,1.0,1.0,95,4,1,31,61,336,5,5.0,0.15
28517278,f,Brooklyn,2,0.0,0.0,2.0,120,4,6,6,6,6,27,4.63,1.13
28518077,f,Manhattan,3,0.0,1.0,2.0,75,30,30,30,30,30,10,4.7,0.29
28519623,t,Brooklyn,2,0.0,1.0,1.0,60,30,0,0,0,0,126,4.86,3.51
28519821,f,Brooklyn,1,0.0,1.0,0.0,60,30,30,60,90,365,3,4.67,0.09
28520096,f,Manhattan,2,0.0,0.0,2.0,150,30,30,60,90,365,5,5.0,0.14
28520183,f,Brooklyn,5,0.0,2.0,2.0,260,3,1,14,33,114,18,4.5,4.62
28521841,f,Manhattan,2,0.0,1.0,1.0,100,30,0,0,0,0,2,5.0,0.06
28522394,f,Bronx,10,0.0,1.0,1.0,300,1,30,60,90,365,0,0.0,0.0
28526676,f,Brooklyn,2,0.0,1.0,1.0,35,30,0,0,0,0,75,4.65,2.18
28532378,t,Brooklyn,2,0.0,1.0,1.0,104,3,30,60,90,180,21,4.86,0.75
28534405,f,Manhattan,1,0.0,1.0,1.0,50,30,0,0,0,0,0,0.0,0.0
28536037,f,Queens,2,0.0,1.0,1.0,47,30,0,0,0,0,1,5.0,0.06
28536219,f,Brooklyn,2,0.0,0.0,1.0,96,30,0,0,0,0,8,5.0,0.24
28538516,f,Brooklyn,2,0.0,1.0,1.0,41,1,0,0,0,0,11,4.45,0.31
28539464,f,Manhattan,6,0.0,2.0,2.0,399,3,16,46,76,351,13,4.85,0.37
